weekdate,simple_countries,cumulative_prob
2020-07-05,lithuania,1
2020-07-05,luxembourg,1
2020-07-05,malaysia,0.975685785536159
2020-07-05,mali,0.884663341645885
2020-07-05,mexico,0.760598503740648
2020-07-05,moldova,0.922693266832918
2020-07-05,morocco,1
2020-07-05,netherlands,1
2020-07-05,newzealand,1
2020-07-05,nicaragua,0.549875311720698
2020-07-05,niger,1
2020-07-05,nigeria,0.793640897755611
2020-07-05,northmacedonia,0.995635910224439
2020-07-05,norway,1
2020-07-05,oman,0.81857855361596
2020-07-05,pakistan,0.9071072319202
2020-07-05,panama,0.879052369077307
2020-07-05,peru,0.750623441396509
2020-07-05,philippines,0.9071072319202
2020-07-05,poland,0.933291770573566
2020-07-05,portugal,0.999376558603491
2020-07-05,qatar,0.888611803823774
2020-07-05,romania,0.988778054862843
2020-07-05,russia,0.900872817955112
2020-07-05,sanmarino,1
2020-07-05,saudiarabia,0.961346633416459
2020-07-05,senegal,0.939526184538653
2020-07-05,serbia,0.999376558603491
2020-07-05,sierraleone,0.787406483790524
2020-07-05,singapore,0.985037406483791
2020-07-05,slovakia,1
2020-07-05,slovenia,1
2020-07-05,somalia,0.997506234413965
2020-07-05,southafrica,0.68640897755611
2020-07-05,southkorea,1
2020-07-05,spain,1
2020-07-05,sudan,0.725062344139651
2020-07-05,sweden,0.953241895261846
2020-07-05,switzerland,1
2020-07-05,tajikistan,0.850374064837905
2020-07-05,tanzania,1
2020-07-05,thailand,1
2020-07-05,tunisia,0.999376558603491
2020-07-05,turkey,0.998129675810474
2020-07-05,ukraine,0.94139650872818
2020-07-05,unitedarabemirates,0.844763092269327
2020-07-05,unitedkingdom,0.99501246882793
2020-07-05,uruguay,0.981296758104738
2020-07-05,us,0.983790523690773
2020-07-05,yemen,0.879675810473815
2020-07-12,afghanistan,0.75
2020-07-12,albania,0.973815461346634
2020-07-12,algeria,0.922069825436409
2020-07-12,andorra,1
2020-07-12,argentina,0.788653366583541
2020-07-12,armenia,0.793640897755611
2020-07-12,australia,1
2020-07-12,austria,1
2020-07-12,azerbaijan,0.863466334164589
2020-07-12,bangladesh,0.837905236907731
2020-07-12,belarus,0.918329177057357
2020-07-12,belgium,1
2020-07-12,bolivia,0.663341645885287
2020-07-12,bosniaandherzegovina,0.999376558603491
2020-07-12,brazil,0.785536159600998
2020-07-12,bulgaria,1
2020-07-12,burkinafaso,1
2020-07-12,cameroon,0.885286783042394
2020-07-12,canada,0.991271820448878
2020-07-12,chad,0.978802992518703
2020-07-12,chile,0.796134663341646
2020-07-12,china,1
2020-07-12,colombia,0.815461346633417
2020-07-12,cotedivoire,0.965087281795511
2020-07-12,croatia,1
2020-07-12,cuba,1
2020-07-12,czechia,1
2020-07-12,democraticcongo,0.751246882793017
2020-07-12,denmark,1
2020-07-12,dominicanrepublic,0.918952618453865
2020-07-12,ecuador,1
2020-07-12,egypt,0.824812967581048
2020-07-12,elsalvador,0.854738154613466
2020-07-12,estonia,1
2020-07-12,finland,1
2020-07-12,france,1
2020-07-12,germany,1
2020-07-12,ghana,0.976932668329177
2020-07-12,greece,1
2020-07-12,guatemala,0.751870324189526
2020-07-12,guinea,0.997506234413965
2020-07-12,haiti,0.500623441396509
2020-07-12,honduras,0.78428927680798
2020-07-12,hungary,1
2020-07-12,india,0.806733167082294
2020-07-12,indonesia,0.9214463840399
2020-07-12,iran,0.96571072319202
2020-07-12,iraq,0.767456359102244
2020-07-12,ireland,1
2020-07-12,israel,1
2020-07-12,italy,1
2020-07-12,japan,1
2020-07-12,kazakhstan,0.927680798004987
2020-07-12,kenya,0.793640897755611
2020-07-12,kosovo,0.999376558603491
2020-07-12,kuwait,0.96571072319202
2020-07-12,latvia,1
2020-07-12,lebanon,0.985037406483791
2020-07-12,liberia,0.991824440619621
2020-07-12,lithuania,1
2020-07-12,luxembourg,1
2020-07-12,malaysia,0.982543640897756
2020-07-12,mali,0.910847880299252
2020-07-12,mexico,0.80423940149626
2020-07-12,moldova,0.946384039900249
2020-07-12,morocco,1
2020-07-12,netherlands,1
2020-07-12,newzealand,1
2020-07-12,nicaragua,0.660847880299252
2020-07-12,niger,1
2020-07-12,nigeria,0.832917705735661
2020-07-12,northmacedonia,0.998129675810474
2020-07-12,norway,1
2020-07-12,oman,0.854738154613466
2020-07-12,pakistan,0.924563591022444
2020-07-12,panama,0.909600997506234
2020-07-12,peru,0.805486284289277
2020-07-12,philippines,0.935162094763092
2020-07-12,poland,0.948254364089776
2020-07-12,portugal,1
2020-07-12,qatar,0.921030756442228
2020-07-12,romania,0.993142144638404
2020-07-12,russia,0.925810473815461
2020-07-12,sanmarino,1
2020-07-12,saudiarabia,0.973815461346633
2020-07-12,senegal,0.949501246882793
2020-07-12,serbia,0.999376558603491
2020-07-12,sierraleone,0.821695760598504
2020-07-12,singapore,0.988154613466334
2020-07-12,slovakia,1
2020-07-12,slovenia,1
2020-07-12,somalia,0.998129675810474
2020-07-12,southafrica,0.746882793017456
2020-07-12,southkorea,1
2020-07-12,spain,1
2020-07-12,sudan,0.773690773067332
2020-07-12,sweden,0.961970074812968
2020-07-12,switzerland,1
2020-07-12,tajikistan,0.892768079800499
2020-07-12,tanzania,1
2020-07-12,thailand,1
2020-07-12,tunisia,0.999376558603491
2020-07-12,turkey,0.998129675810474
2020-07-12,ukraine,0.952618453865337
2020-07-12,unitedarabemirates,0.881546134663342
2020-07-12,unitedkingdom,0.996259351620948
2020-07-12,uruguay,0.981296758104738
2020-07-12,us,0.989401496259352
2020-07-12,yemen,0.917082294264339
2020-07-19,afghanistan,0.797381546134663
2020-07-19,albania,0.978802992518703
2020-07-19,algeria,0.946384039900249
2020-07-19,andorra,1
2020-07-19,argentina,0.838528678304239
2020-07-19,armenia,0.845386533665835
2020-07-19,australia,1
2020-07-19,austria,1
2020-07-19,azerbaijan,0.888403990024938
2020-07-19,bangladesh,0.873441396508728
2020-07-19,belarus,0.934538653366584
2020-07-19,belgium,1
2020-07-19,bolivia,0.726932668329177
2020-07-19,bosniaandherzegovina,0.999376558603491
2020-07-19,brazil,0.836658354114713
2020-07-19,bulgaria,1
2020-07-19,burkinafaso,1
2020-07-19,cameroon,0.906483790523691
2020-07-19,canada,0.993765586034913
2020-07-19,chad,0.985037406483791
2020-07-19,chile,0.840399002493766
2020-07-19,china,1
2020-07-19,colombia,0.858478802992519
2020-07-19,cotedivoire,0.97069825436409
2020-07-19,croatia,1
2020-07-19,cuba,1
2020-07-19,czechia,1
2020-07-19,democraticcongo,0.802369077306733
2020-07-19,denmark,1
2020-07-19,dominicanrepublic,0.94139650872818
2020-07-19,ecuador,1
2020-07-19,egypt,0.873441396508728
2020-07-19,elsalvador,0.888403990024938
2020-07-19,estonia,1
2020-07-19,finland,1
2020-07-19,france,1
2020-07-19,germany,1
2020-07-19,ghana,0.979426433915212
2020-07-19,greece,1
2020-07-19,guatemala,0.806109725685786
2020-07-19,guinea,0.999376558603491
2020-07-19,haiti,0.587905236907731
2020-07-19,honduras,0.829800498753117
2020-07-19,hungary,1
2020-07-19,india,0.851620947630923
2020-07-19,indonesia,0.945760598503741
2020-07-19,iran,0.972568578553616
2020-07-19,iraq,0.81359102244389
2020-07-19,ireland,1
2020-07-19,israel,1
2020-07-19,italy,1
2020-07-19,japan,1
2020-07-19,kazakhstan,0.940149625935162
2020-07-19,kenya,0.831047381546135
2020-07-19,kosovo,0.999376558603491
2020-07-19,kuwait,0.976309226932668
2020-07-19,latvia,1
2020-07-19,lebanon,0.987531172069825
2020-07-19,liberia,0.993330464716007
2020-07-19,lithuania,1
2020-07-19,luxembourg,1
2020-07-19,malaysia,0.986284289276808
2020-07-19,mali,0.93640897755611
2020-07-19,mexico,0.847256857855362
2020-07-19,moldova,0.962593516209476
2020-07-19,morocco,1
2020-07-19,netherlands,1
2020-07-19,newzealand,1
2020-07-19,nicaragua,0.753740648379052
2020-07-19,niger,1
2020-07-19,nigeria,0.869700748129676
2020-07-19,northmacedonia,0.998129675810474
2020-07-19,norway,1
2020-07-19,oman,0.884663341645885
2020-07-19,pakistan,0.94139650872818
2020-07-19,panama,0.92643391521197
2020-07-19,peru,0.841645885286783
2020-07-19,philippines,0.950124688279302
2020-07-19,poland,0.960099750623441
2020-07-19,portugal,1
2020-07-19,qatar,0.945968412302577
2020-07-19,romania,0.99501246882793
2020-07-19,russia,0.946384039900249
2020-07-19,sanmarino,1
2020-07-19,saudiarabia,0.981296758104738
2020-07-19,senegal,0.967581047381546
2020-07-19,serbia,0.999376558603491
2020-07-19,sierraleone,0.844763092269327
2020-07-19,singapore,0.99002493765586
2020-07-19,slovakia,1
2020-07-19,slovenia,1
2020-07-19,somalia,0.998753117206983
2020-07-19,southafrica,0.798004987531172
2020-07-19,southkorea,1
2020-07-19,spain,1
2020-07-19,sudan,0.811097256857855
2020-07-19,sweden,0.968204488778055
2020-07-19,switzerland,1
2020-07-19,tajikistan,0.9214463840399
2020-07-19,tanzania,1
2020-07-19,thailand,1
2020-07-19,tunisia,0.999376558603491
2020-07-19,turkey,0.998129675810474
2020-07-19,ukraine,0.963840399002494
2020-07-19,unitedarabemirates,0.912718204488778
2020-07-19,unitedkingdom,0.997506234413965
2020-07-19,uruguay,0.986907730673317
2020-07-19,us,0.991895261845386
2020-07-19,yemen,0.940149625935162
2020-07-26,afghanistan,0.850997506234414
2020-07-26,albania,0.981920199501247
2020-07-26,algeria,0.956982543640898
2020-07-26,andorra,1
2020-07-26,argentina,0.871571072319202
2020-07-26,armenia,0.885910224438903
2020-07-26,australia,1
2020-07-26,austria,1
2020-07-26,azerbaijan,0.914588528678304
2020-07-26,bangladesh,0.903990024937656
2020-07-26,belarus,0.949501246882793
2020-07-26,belgium,1
2020-07-26,bolivia,0.77431421446384
2020-07-26,bosniaandherzegovina,0.999376558603491
2020-07-26,brazil,0.874064837905237
2020-07-26,bulgaria,1
2020-07-26,burkinafaso,1
2020-07-26,cameroon,0.923940149625935
2020-07-26,canada,0.99501246882793
2020-07-26,chad,0.990648379052369
2020-07-26,chile,0.881546134663342
2020-07-26,china,1
2020-07-26,colombia,0.895885286783043
2020-07-26,cotedivoire,0.973192019950125
2020-07-26,croatia,1
2020-07-26,cuba,1
2020-07-26,czechia,1
2020-07-26,democraticcongo,0.850374064837905
2020-07-26,denmark,1
2020-07-26,dominicanrepublic,0.958229426433915
2020-07-26,ecuador,1
2020-07-26,egypt,0.903990024937656
2020-07-26,elsalvador,0.913341645885287
2020-07-26,estonia,1
2020-07-26,finland,1
2020-07-26,france,1
2020-07-26,germany,1
2020-07-26,ghana,0.985037406483791
2020-07-26,greece,1
2020-07-26,guatemala,0.846009975062344
2020-07-26,guinea,0.999376558603491
2020-07-26,haiti,0.6714463840399
2020-07-26,honduras,0.857231920199501
2020-07-26,hungary,1
2020-07-26,india,0.884039900249377
2020-07-26,indonesia,0.956982543640898
2020-07-26,iran,0.979426433915212
2020-07-26,iraq,0.853491271820449
2020-07-26,ireland,1
2020-07-26,israel,1
2020-07-26,italy,1
2020-07-26,japan,1
2020-07-26,kazakhstan,0.956359102244389
2020-07-26,kenya,0.863466334164589
2020-07-26,kosovo,0.999376558603491
2020-07-26,kuwait,0.985037406483791
2020-07-26,latvia,1
2020-07-26,lebanon,0.989401496259352
2020-07-26,liberia,0.994621342512909
2020-07-26,lithuania,1
2020-07-26,luxembourg,1
2020-07-26,malaysia,0.988154613466334
2020-07-26,mali,0.956359102244389
2020-07-26,mexico,0.887780548628429
2020-07-26,moldova,0.972568578553616
2020-07-26,morocco,1
2020-07-26,netherlands,1
2020-07-26,newzealand,1
2020-07-26,nicaragua,0.8285536159601
2020-07-26,niger,1
2020-07-26,nigeria,0.900249376558604
2020-07-26,northmacedonia,0.999376558603491
2020-07-26,norway,1
2020-07-26,oman,0.910224438902743
2020-07-26,pakistan,0.954488778054863
2020-07-26,panama,0.944513715710723
2020-07-26,peru,0.884039900249377
2020-07-26,philippines,0.96072319201995
2020-07-26,poland,0.970074812967581
2020-07-26,portugal,1
2020-07-26,qatar,0.960099750623441
2020-07-26,romania,0.996259351620948
2020-07-26,russia,0.959476309226933
2020-07-26,sanmarino,1
2020-07-26,saudiarabia,0.986907730673317
2020-07-26,senegal,0.974438902743142
2020-07-26,serbia,0.999376558603491
2020-07-26,sierraleone,0.882793017456359
2020-07-26,singapore,0.991895261845386
2020-07-26,slovakia,1
2020-07-26,slovenia,1
2020-07-26,somalia,0.998753117206983
2020-07-26,southafrica,0.840399002493766
2020-07-26,southkorea,1
2020-07-26,spain,1
2020-07-26,sudan,0.859725685785536
2020-07-26,sweden,0.978179551122195
2020-07-26,switzerland,1
2020-07-26,tajikistan,0.943266832917706
2020-07-26,tanzania,1
2020-07-26,thailand,1
2020-07-26,tunisia,0.999376558603491
2020-07-26,turkey,0.998753117206983
2020-07-26,ukraine,0.971945137157107
2020-07-26,unitedarabemirates,0.938902743142145
2020-07-26,unitedkingdom,0.997506234413965
2020-07-26,uruguay,0.990648379052369
2020-07-26,us,0.994389027431421
2020-07-26,yemen,0.953865336658354
2020-08-02,afghanistan,0.885286783042394
2020-08-02,albania,0.983167082294264
2020-08-02,algeria,0.968827930174564
2020-08-02,andorra,1
2020-08-02,argentina,0.909600997506234
2020-08-02,armenia,0.917082294264339
2020-08-02,australia,1
2020-08-02,austria,1
2020-08-02,azerbaijan,0.937655860349127
2020-08-02,bangladesh,0.927680798004987
2020-08-02,belarus,0.960099750623441
2020-08-02,belgium,1
2020-08-02,bolivia,0.820448877805486
2020-08-02,bosniaandherzegovina,0.999376558603491
2020-08-02,brazil,0.897755610972569
2020-08-02,bulgaria,1
2020-08-02,burkinafaso,1
2020-08-02,cameroon,0.940773067331671
2020-08-02,canada,0.995635910224439
2020-08-02,chad,0.992518703241895
2020-08-02,chile,0.913341645885287
2020-08-02,china,1
2020-08-02,colombia,0.915835411471322
2020-08-02,cotedivoire,0.978179551122194
2020-08-02,croatia,1
2020-08-02,cuba,1
2020-08-02,czechia,1
2020-08-02,democraticcongo,0.88715710723192
2020-08-02,denmark,1
2020-08-02,dominicanrepublic,0.966334164588529
2020-08-02,ecuador,1
2020-08-02,egypt,0.930174563591022
2020-08-02,elsalvador,0.937032418952619
2020-08-02,estonia,1
2020-08-02,finland,1
2020-08-02,france,1
2020-08-02,germany,1
2020-08-02,ghana,0.986907730673317
2020-08-02,greece,1
2020-08-02,guatemala,0.880299251870324
2020-08-02,guinea,1
2020-08-02,haiti,0.723192019950125
2020-08-02,honduras,0.89214463840399
2020-08-02,hungary,1
2020-08-02,india,0.907730673316708
2020-08-02,indonesia,0.965087281795511
2020-08-02,iran,0.986284289276808
2020-08-02,iraq,0.888403990024938
2020-08-02,ireland,1
2020-08-02,israel,1
2020-08-02,italy,1
2020-08-02,japan,1
2020-08-02,kazakhstan,0.967581047381546
2020-08-02,kenya,0.886533665835412
2020-08-02,kosovo,0.999376558603491
2020-08-02,kuwait,0.991895261845386
2020-08-02,latvia,1
2020-08-02,lebanon,0.991271820448878
2020-08-02,liberia,0.99526678141136
2020-08-02,lithuania,1
2020-08-02,luxembourg,1
2020-08-02,malaysia,0.991271820448878
2020-08-02,mali,0.966957605985037
2020-08-02,mexico,0.915211970074813
2020-08-02,moldova,0.981296758104738
2020-08-02,morocco,1
2020-08-02,netherlands,1
2020-08-02,newzealand,1
2020-08-02,nicaragua,0.880922693266833
2020-08-02,niger,1
2020-08-02,nigeria,0.928927680798005
2020-08-02,northmacedonia,0.999376558603491
2020-08-02,norway,1
2020-08-02,oman,0.930174563591022
2020-08-02,pakistan,0.968204488778055
2020-08-02,panama,0.959476309226933
2020-08-02,peru,0.913341645885287
2020-08-02,philippines,0.968204488778055
2020-08-02,poland,0.974438902743142
2020-08-02,portugal,1
2020-08-02,qatar,0.970074812967581
2020-08-02,romania,0.996882793017456
2020-08-02,russia,0.966334164588529
2020-08-02,sanmarino,1
2020-08-02,saudiarabia,0.988778054862843
2020-08-02,senegal,0.980673316708229
2020-08-02,serbia,0.999376558603491
2020-08-02,sierraleone,0.9071072319202
2020-08-02,singapore,0.993142144638404
2020-08-02,slovakia,1
2020-08-02,slovenia,1
2020-08-02,somalia,0.998753117206983
2020-08-02,southafrica,0.871571072319202
2020-08-02,southkorea,1
2020-08-02,spain,1
2020-08-02,sudan,0.888403990024938
2020-08-02,sweden,0.985660847880299
2020-08-02,switzerland,1
2020-08-02,tajikistan,0.953865336658354
2020-08-02,tanzania,1
2020-08-02,thailand,1
2020-08-02,tunisia,0.999376558603491
2020-08-02,turkey,0.998753117206983
2020-08-02,ukraine,0.977556109725686
2020-08-02,unitedarabemirates,0.955112219451372
2020-08-02,unitedkingdom,0.997506234413965
2020-08-02,uruguay,0.993142144638404
2020-08-02,us,0.995635910224439
2020-08-02,yemen,0.96571072319202
2020-08-09,afghanistan,0.9071072319202
2020-08-09,albania,0.986907730673317
2020-08-09,algeria,0.975062344139651
2020-08-09,andorra,1
2020-08-09,argentina,0.933915211970075
2020-08-09,armenia,0.938279301745636
2020-08-09,australia,1
2020-08-09,austria,1
2020-08-09,azerbaijan,0.948877805486284
2020-08-09,bangladesh,0.944513715710723
2020-08-09,belarus,0.97069825436409
2020-08-09,belgium,1
2020-08-09,bolivia,0.858478802992519
2020-08-09,bosniaandherzegovina,0.999376558603491
2020-08-09,brazil,0.923940149625935
2020-08-09,bulgaria,1
2020-08-09,burkinafaso,1
2020-08-09,cameroon,0.952618453865337
2020-08-09,canada,0.996882793017456
2020-08-09,chad,0.995635910224439
2020-08-09,chile,0.937655860349127
2020-08-09,china,1
2020-08-09,colombia,0.933291770573566
2020-08-09,cotedivoire,0.984413965087282
2020-08-09,croatia,1
2020-08-09,cuba,1
2020-08-09,czechia,1
2020-08-09,democraticcongo,0.913965087281795
2020-08-09,denmark,1
2020-08-09,dominicanrepublic,0.974438902743142
2020-08-09,ecuador,1
2020-08-09,egypt,0.943890274314214
2020-08-09,elsalvador,0.948877805486284
2020-08-09,estonia,1
2020-08-09,finland,1
2020-08-09,france,1
2020-08-09,germany,1
2020-08-09,ghana,0.988778054862843
2020-08-09,greece,1
2020-08-09,guatemala,0.903990024937656
2020-08-09,guinea,1
2020-08-09,haiti,0.775561097256858
2020-08-09,honduras,0.912094763092269
2020-08-09,hungary,1
2020-08-09,india,0.928927680798005
2020-08-09,indonesia,0.975062344139651
2020-08-09,iran,0.990648379052369
2020-08-09,iraq,0.908977556109726
2020-08-09,ireland,1
2020-08-09,israel,1
2020-08-09,italy,1
2020-08-09,japan,1
2020-08-09,kazakhstan,0.975062344139651
2020-08-09,kenya,0.902743142144639
2020-08-09,kosovo,0.999376558603491
2020-08-09,kuwait,0.995635910224439
2020-08-09,latvia,1
2020-08-09,lebanon,0.992518703241895
2020-08-09,liberia,0.996557659208262
2020-08-09,lithuania,1
2020-08-09,luxembourg,1
2020-08-09,malaysia,0.993142144638404
2020-08-09,mali,0.971321695760598
2020-08-09,mexico,0.933915211970075
2020-08-09,moldova,0.984413965087282
2020-08-09,morocco,1
2020-08-09,netherlands,1
2020-08-09,newzealand,1
2020-08-09,nicaragua,0.922693266832918
2020-08-09,niger,1
2020-08-09,nigeria,0.945760598503741
2020-08-09,northmacedonia,0.999376558603491
2020-08-09,norway,1
2020-08-09,oman,0.947007481296758
2020-08-09,pakistan,0.975685785536159
2020-08-09,panama,0.968204488778055
2020-08-09,peru,0.933915211970075
2020-08-09,philippines,0.972568578553616
2020-08-09,poland,0.979426433915212
2020-08-09,portugal,1
2020-08-09,qatar,0.978387364921031
2020-08-09,romania,0.997506234413965
2020-08-09,russia,0.973192019950125
2020-08-09,sanmarino,1
2020-08-09,saudiarabia,0.991895261845386
2020-08-09,senegal,0.986284289276808
2020-08-09,serbia,0.999376558603491
2020-08-09,sierraleone,0.923940149625935
2020-08-09,singapore,0.994389027431421
2020-08-09,slovakia,1
2020-08-09,slovenia,1
2020-08-09,somalia,0.998753117206983
2020-08-09,southafrica,0.891521197007481
2020-08-09,southkorea,1
2020-08-09,spain,1
2020-08-09,sudan,0.912094763092269
2020-08-09,sweden,0.988778054862843
2020-08-09,switzerland,1
2020-08-09,tajikistan,0.977556109725686
2020-08-09,tanzania,1
2020-08-09,thailand,1
2020-08-09,tunisia,1
2020-08-09,turkey,0.998753117206983
2020-08-09,ukraine,0.985660847880299
2020-08-09,unitedarabemirates,0.97069825436409
2020-08-09,unitedkingdom,0.998129675810474
2020-08-09,uruguay,0.996882793017456
2020-08-09,us,0.995635910224439
2020-08-09,yemen,0.972568578553616
2020-08-16,afghanistan,0.925810473815461
2020-08-16,albania,0.99002493765586
2020-08-16,algeria,0.980049875311721
2020-08-16,andorra,1
2020-08-16,argentina,0.949501246882793
2020-08-16,armenia,0.952618453865337
2020-08-16,australia,1
2020-08-16,austria,1
2020-08-16,azerbaijan,0.961346633416459
2020-08-16,bangladesh,0.956359102244389
2020-08-16,belarus,0.979426433915212
2020-08-16,belgium,1
2020-08-16,bolivia,0.886533665835412
2020-08-16,bosniaandherzegovina,0.999376558603491
2020-08-16,brazil,0.942643391521197
2020-08-16,bulgaria,1
2020-08-16,burkinafaso,1
2020-08-16,cameroon,0.968204488778055
2020-08-16,canada,0.996882793017456
2020-08-16,chad,0.996259351620948
2020-08-16,chile,0.951371571072319
2020-08-16,china,1
2020-08-16,colombia,0.95074812967581
2020-08-16,cotedivoire,0.990648379052369
2020-08-16,croatia,1
2020-08-16,cuba,1
2020-08-16,czechia,1
2020-08-16,democraticcongo,0.934538653366583
2020-08-16,denmark,1
2020-08-16,dominicanrepublic,0.981920199501247
2020-08-16,ecuador,1
2020-08-16,egypt,0.957605985037407
2020-08-16,elsalvador,0.958229426433915
2020-08-16,estonia,1
2020-08-16,finland,1
2020-08-16,france,1
2020-08-16,germany,1
2020-08-16,ghana,0.99002493765586
2020-08-16,greece,1
2020-08-16,guatemala,0.923316708229427
2020-08-16,guinea,1
2020-08-16,haiti,0.821695760598504
2020-08-16,honduras,0.927680798004987
2020-08-16,hungary,1
2020-08-16,india,0.948254364089776
2020-08-16,indonesia,0.983167082294264
2020-08-16,iran,0.993765586034913
2020-08-16,iraq,0.928927680798005
2020-08-16,ireland,1
2020-08-16,israel,1
2020-08-16,italy,1
2020-08-16,japan,1
2020-08-16,kazakhstan,0.980673316708229
2020-08-16,kenya,0.923940149625935
2020-08-16,kosovo,0.999376558603491
2020-08-16,kuwait,0.996882793017456
2020-08-16,latvia,1
2020-08-16,lebanon,0.993765586034913
2020-08-16,liberia,0.996772805507745
2020-08-16,lithuania,1
2020-08-16,luxembourg,1
2020-08-16,malaysia,0.994389027431421
2020-08-16,mali,0.978802992518703
2020-08-16,mexico,0.955112219451372
2020-08-16,moldova,0.988154613466334
2020-08-16,morocco,1
2020-08-16,netherlands,1
2020-08-16,newzealand,1
2020-08-16,nicaragua,0.953241895261846
2020-08-16,niger,1
2020-08-16,nigeria,0.95573566084788
2020-08-16,northmacedonia,1
2020-08-16,norway,1
2020-08-16,oman,0.96072319201995
2020-08-16,pakistan,0.981296758104738
2020-08-16,panama,0.977556109725686
2020-08-16,peru,0.953865336658354
2020-08-16,philippines,0.978802992518703
2020-08-16,poland,0.984413965087282
2020-08-16,portugal,1
2020-08-16,qatar,0.98503740648379
2020-08-16,romania,0.998129675810474
2020-08-16,russia,0.980673316708229
2020-08-16,sanmarino,1
2020-08-16,saudiarabia,0.993765586034913
2020-08-16,senegal,0.99002493765586
2020-08-16,serbia,0.999376558603491
2020-08-16,sierraleone,0.937032418952619
2020-08-16,singapore,0.995635910224439
2020-08-16,slovakia,1
2020-08-16,slovenia,1
2020-08-16,somalia,0.998753117206983
2020-08-16,southafrica,0.9214463840399
2020-08-16,southkorea,1
2020-08-16,spain,1
2020-08-16,sudan,0.928304239401496
2020-08-16,sweden,0.991271820448878
2020-08-16,switzerland,1
2020-08-16,tajikistan,0.985037406483791
2020-08-16,tanzania,1
2020-08-16,thailand,1
2020-08-16,tunisia,1
2020-08-16,turkey,0.999376558603491
2020-08-16,ukraine,0.988778054862843
2020-08-16,unitedarabemirates,0.981296758104738
2020-08-16,unitedkingdom,0.998753117206983
2020-08-16,uruguay,0.996882793017456
2020-08-16,us,0.995635910224439
2020-08-16,yemen,0.979426433915212
2020-08-23,afghanistan,0.949501246882793
2020-08-23,albania,0.993142144638404
2020-08-23,algeria,0.986284289276808
2020-08-23,andorra,1
2020-08-23,argentina,0.965087281795511
2020-08-23,armenia,0.965087281795511
2020-08-23,australia,1
2020-08-23,austria,1
2020-08-23,azerbaijan,0.971945137157107
2020-08-23,bangladesh,0.966957605985037
2020-08-23,belarus,0.985660847880299
2020-08-23,belgium,1
2020-08-23,bolivia,0.918952618453865
2020-08-23,bosniaandherzegovina,1
2020-08-23,brazil,0.958852867830424
2020-08-23,bulgaria,1
2020-08-23,burkinafaso,1
2020-08-23,cameroon,0.977556109725686
2020-08-23,canada,0.998129675810474
2020-08-23,chad,0.996882793017456
2020-08-23,chile,0.966334164588529
2020-08-23,china,1
2020-08-23,colombia,0.964463840399003
2020-08-23,cotedivoire,0.993142144638404
2020-08-23,croatia,1
2020-08-23,cuba,1
2020-08-23,czechia,1
2020-08-23,democraticcongo,0.948254364089776
2020-08-23,denmark,1
2020-08-23,dominicanrepublic,0.98503740648379
2020-08-23,ecuador,1
2020-08-23,egypt,0.964463840399002
2020-08-23,elsalvador,0.970074812967581
2020-08-23,estonia,1
2020-08-23,finland,1
2020-08-23,france,1
2020-08-23,germany,1
2020-08-23,ghana,0.991895261845386
2020-08-23,greece,1
2020-08-23,guatemala,0.940149625935162
2020-08-23,guinea,1
2020-08-23,haiti,0.861596009975062
2020-08-23,honduras,0.943266832917706
2020-08-23,hungary,1
2020-08-23,india,0.958229426433915
2020-08-23,indonesia,0.986907730673317
2020-08-23,iran,0.996259351620948
2020-08-23,iraq,0.946384039900249
2020-08-23,ireland,1
2020-08-23,israel,1
2020-08-23,italy,1
2020-08-23,japan,1
2020-08-23,kazakhstan,0.98503740648379
2020-08-23,kenya,0.940149625935162
2020-08-23,kosovo,0.999376558603491
2020-08-23,kuwait,0.996882793017456
2020-08-23,latvia,1
2020-08-23,lebanon,0.994389027431422
2020-08-23,liberia,0.997203098106712
2020-08-23,lithuania,1
2020-08-23,luxembourg,1
2020-08-23,malaysia,0.99501246882793
2020-08-23,mali,0.984413965087282
2020-08-23,mexico,0.961970074812968
2020-08-23,moldova,0.991895261845386
2020-08-23,morocco,1
2020-08-23,netherlands,1
2020-08-23,newzealand,1
2020-08-23,nicaragua,0.969451371571072
2020-08-23,niger,1
2020-08-23,nigeria,0.966957605985037
2020-08-23,northmacedonia,1
2020-08-23,norway,1
2020-08-23,oman,0.971945137157107
2020-08-23,pakistan,0.98503740648379
2020-08-23,panama,0.984413965087282
2020-08-23,peru,0.968827930174564
2020-08-23,philippines,0.984413965087282
2020-08-23,poland,0.99002493765586
2020-08-23,portugal,1
2020-08-23,qatar,0.989193682460515
2020-08-23,romania,0.998129675810474
2020-08-23,russia,0.985660847880299
2020-08-23,sanmarino,1
2020-08-23,saudiarabia,0.996259351620948
2020-08-23,senegal,0.992518703241895
2020-08-23,serbia,0.999376558603491
2020-08-23,sierraleone,0.951371571072319
2020-08-23,singapore,0.996259351620948
2020-08-23,slovakia,1
2020-08-23,slovenia,1
2020-08-23,somalia,0.998753117206983
2020-08-23,southafrica,0.942019950124688
2020-08-23,southkorea,1
2020-08-23,spain,1
2020-08-23,sudan,0.944513715710723
2020-08-23,sweden,0.993765586034913
2020-08-23,switzerland,1
2020-08-23,tajikistan,0.989401496259352
2020-08-23,tanzania,1
2020-08-23,thailand,1
2020-08-23,tunisia,1
2020-08-23,turkey,1
2020-08-23,ukraine,0.992518703241895
2020-08-23,unitedarabemirates,0.988778054862843
